Customer ID,Gender,Age,Income (USD/Month),,,
35540,Male,21,10578,,,
35541,Female,63,20953,,,
35542,Male,65,12761,,,
35543,Female,23,9782,,,
35544,Female,18,5049,,,
35546,Male,36,11527,,,
35548,Male,25,16400,,,
35550,Male,24,8317,,,
35551,Male,34,15900,,,
35552,Female,65,10502,,,
35553,Female,57,12560,,,
35554,Male,52,4324,,,
35555,Male,32,12343,,,
35556,Female,35,13053,,,
35558,Male,54,14553,,,
35559,Female,23,10799,,,
35560,Male,19,23687,,,
35561,Female,25,12795,,,
35562,Female,31,7157,,,
35563,Female,30,2375,,,
35564,Female,29,16616,,,
35565,Female,37,17112,,,
35566,Female,20,20374,,,
35568,Female,54,18143,,,
35570,Female,18,5156,,,
35573,Male,23,26837,,,
35575,Female,33,5744,,,
35576,Female,42,2293,,,
35578,Male,56,7913,,,
35579,Male,35,29379,,,
35581,Female,34,5528,,,
35582,Female,41,11206,,,
35583,Male,38,18301,,,
35584,Female,31,4086,,,
35585,Female,40,25835,,,
35587,Female,50,25721,,,
35588,Female,18,8651,,,
35589,Female,29,19599,,,
35590,Female,40,7820,,,
35591,Male,40,29636,,,
35592,Male,22,17242,,,
35593,Male,64,16834,,,
35594,Female,28,4848,,,
35595,Male,24,31144,,,
35597,Female,25,21450,,,
35598,Male,25,5719,,,
35600,Male,26,4393,,,
35601,Female,38,9642,,,
35602,Female,21,23212,,,
35603,Female,29,12329,,,
35604,Male,32,21319,,,
35605,Male,41,21601,,,
35608,Female,28,12217,,,
35610,Male,24,23972,,,
35611,Male,38,8123,,,
35612,Female,65,5658,,,
35613,Female,41,8719,,,
35614,Male,28,10143,,,
35615,Male,19,21630,,,
35616,Female,30,10953,,,
35617,Female,38,15706,,,
35618,Female,32,3192,,,
35619,Female,37,10408,,,
35621,Male,64,15774,,,
35622,Male,38,6755,,,
35623,Female,38,29730,,,
35625,Male,18,30435,,,
35626,Female,38,4485,,,
35629,Male,34,3105,,,
35631,Female,36,11844,,,
35632,Female,34,24309,,,
35633,Male,25,13310,,,
35634,Female,53,8777,,,
35635,Female,35,14459,,,
35636,Male,22,24108,,,
35638,Male,47,10174,,,
35639,Female,24,8697,,,
35642,Male,34,26857,,,
35643,Male,25,16863,,,
35644,Female,53,16366,,,
35645,Female,31,12857,,,
35646,Female,22,4751,,,
35647,Male,34,6276,,,
35648,Female,20,2413,,,
35649,Male,36,19497,,,
35650,Male,36,10802,,,
35651,Female,63,8008,,,
35652,Female,30,8204,,,
35654,Male,25,2981,,,
35655,Male,20,12759,,,
35656,Female,30,10285,,,
35657,Male,40,11922,,,
35659,Male,23,17131,,,
35660,Female,55,15035,,,
35661,Male,25,6395,,,
35663,Male,39,12698,,,
35665,Male,41,9031,,,
35666,Female,29,8510,,,
35667,Male,56,19769,,,
35668,Female,30,6820,,,
35669,Female,34,30485,,,
35670,Male,53,19229,,,
35673,Female,35,9459,,,
35674,Female,31,21406,,,
35677,Female,46,2203,,,
35678,Male,32,16668,,,
35679,Female,47,19689,,,
35680,Male,21,4174,,,
35681,Male,37,12851,,,
35682,Male,19,4510,,,
35684,Female,65,30739,,,
35685,Male,37,24138,,,
35687,Female,38,22887,,,
35688,Female,26,20293,,,
35689,Female,34,32386,,,
35690,Female,21,16145,,,
35691,Female,20,5215,,,
35692,Male,27,28782,,,
35693,Female,35,14174,,,
35695,Female,32,12710,,,
35696,Male,33,19890,,,
35697,Male,30,21637,,,
35698,Male,23,6334,,,
35700,Female,39,10849,,,
35702,Female,19,22508,,,
35703,Female,22,14629,,,
35705,Female,40,19389,,,
35706,Male,31,15382,,,
35707,Male,20,15369,,,
35708,Male,19,10985,,,
35709,Female,26,6378,,,
35711,Female,55,18751,,,
35712,Male,48,7748,,,
35714,Female,57,13853,,,
35715,Female,29,21066,,,
35716,Female,24,27719,,,
35717,Female,20,2113,,,
35718,Female,27,2727,,,
35719,Male,54,13974,,,
35720,Male,21,21314,,,
35721,Female,44,21002,,,
35722,Female,18,4854,,,
35723,Female,25,27864,,,
35724,Male,18,12925,,,
35725,Female,50,7135,,,
35726,Female,25,7651,,,
35727,Male,24,24723,,,
35728,Female,21,23787,,,
35730,Female,41,15608,,,
35731,Female,39,33866,,,
35732,Female,35,23086,,,
35733,Female,55,11305,,,
35734,Male,32,17844,,,
35735,Female,25,12332,,,
35736,Female,30,10592,,,
35737,Male,36,4475,,,
35738,Female,53,23874,,,
35739,Female,20,24862,,,
35740,Female,49,22703,,,
35741,Male,20,21496,,,
35742,Male,44,6573,,,
35743,Male,51,10978,,,
35745,Male,34,9521,,,
35746,Female,42,2787,,,
35747,Female,20,20519,,,
35748,Male,51,12216,,,
35749,Male,36,5522,,,
35750,Female,27,19729,,,
35751,Female,40,3064,,,
35752,Male,20,4119,,,
35753,Female,27,14374,,,
35754,Male,39,7863,,,
35755,Female,27,4451,,,
35756,Male,28,23303,,,
35757,Female,44,32343,,,
35759,Female,25,3685,,,
35760,Female,27,21592,,,
35762,Male,34,3299,,,
35763,Male,47,21480,,,
35764,Female,58,9101,,,
35765,Female,19,11603,,,
35766,Male,30,2090,,,
35768,Female,61,11727,,,
35769,Female,27,11522,,,
35770,Female,18,20289,,,
35771,Male,55,16860,,,
35772,Male,18,7262,,,
35773,Female,30,15335,,,
35774,Male,36,4609,,,
35776,Male,57,3560,,,
35777,Female,28,8172,,,
35778,Male,32,15040,,,
35782,Female,53,11325,,,
35783,Female,52,3996,,,
35784,Male,41,16589,,,
35786,Female,40,19946,,,
35787,Male,30,9533,,,
35788,Female,24,4857,,,
35790,Male,38,3619,,,
35791,Female,62,14619,,,
35792,Female,42,2027,,,
35793,Male,37,10292,,,
35794,Male,39,13409,,,
35795,Female,61,4983,,,
35796,Female,24,32048,,,
35797,Female,50,20728,,,
35798,Male,58,24963,,,
35799,Female,23,2664,,,
35800,Male,46,23068,,,
35801,Female,47,12621,,,
35802,Male,20,21143,,,
35803,Male,49,8258,,,
35804,Male,39,4286,,,
35805,Female,27,7893,,,
35806,Male,38,23446,,,
35809,Male,39,24131,,,
35810,Female,27,12286,,,
35811,Male,39,6140,,,
35812,Female,25,12677,,,
35813,Male,28,19411,,,
35814,Female,24,5381,,,
35815,Male,47,22356,,,
35816,Female,25,6359,,,
35817,Female,30,23170,,,
35818,Female,40,15523,,,
35819,Male,35,4912,,,
35820,Female,60,16229,,,
35821,Female,65,3400,,,
35822,Male,23,23554,,,
35823,Male,61,8160,,,
35824,Male,20,17072,,,
35827,Male,33,11940,,,
35828,Female,20,8656,,,
35829,Female,26,17209,,,
35831,Male,34,25186,,,
35832,Male,26,29770,,,
35833,Male,18,13293,,,
35834,Male,24,27151,,,
35835,Female,28,34686,,,
35837,Female,27,24066,,,
35838,Female,51,22428,,,
35839,Female,32,24678,,,
35840,Female,57,3739,,,
35841,Female,62,30481,,,
35843,Male,31,22349,,,
35844,Female,19,16242,,,
35845,Female,60,2282,,,
35846,Male,31,13022,,,
35847,Female,49,22588,,,
35848,Male,54,18733,,,
35849,Female,38,22213,,,
35850,Female,33,24401,,,
35851,Female,49,3081,,,
35852,Male,37,9175,,,
35853,Female,31,14480,,,
35854,Female,37,6224,,,
35855,Male,37,22357,,,
35856,Female,25,15911,,,
35857,Male,45,18078,,,
35858,Male,34,21151,,,
35859,Male,28,10913,,,
35861,Male,33,28600,,,
35862,Male,38,26059,,,
35863,Male,26,3629,,,
35864,Male,25,9667,,,
35865,Female,27,22936,,,
35866,Female,39,11328,,,
35867,Female,34,3780,,,
35868,Female,38,22802,,,
35869,Male,28,24311,,,
35870,Male,20,28139,,,
35871,Male,27,5906,,,
35872,Female,40,3465,,,
35873,Male,19,11594,,,
35874,Female,51,26921,,,
35875,Male,20,10955,,,
35876,Female,20,16186,,,
35877,Male,48,17937,,,
35878,Male,30,2393,,,
35879,Female,26,16759,,,
35880,Male,28,9586,,,
35881,Female,39,9181,,,
35882,Male,55,3305,,,
35883,Female,39,11283,,,
35884,Female,65,24336,,,
35885,Female,34,22782,,,
35886,Male,54,10172,,,
35887,Female,47,16487,,,
35888,Female,36,28448,,,
35889,Male,24,25391,,,
35890,Male,38,14175,,,
35892,Male,62,10275,,,
35894,Male,25,22748,,,
35895,Male,19,14564,,,
35897,Female,37,9279,,,
35898,Male,59,14175,,,
35899,Male,34,16451,,,
35901,Female,50,23667,,,
35902,Male,30,6372,,,
35904,Male,19,7461,,,
35905,Female,23,3293,,,
35906,Male,42,4154,,,
35908,Female,27,9268,,,
35909,Female,21,8732,,,
35910,Male,50,33966,,,
35911,Male,23,8051,,,
35912,Male,37,23434,,,
35913,Male,39,22682,,,
35914,Male,29,17600,,,
35915,Male,40,14995,,,
35916,Female,19,8806,,,
35917,Male,39,34885,,,
35918,Male,22,12562,,,
35919,Female,52,11930,,,
35920,Female,34,23432,,,
35921,Female,31,30465,,,
35923,Female,24,13047,,,
35925,Female,36,27617,,,
35926,Female,43,13498,,,
35927,Male,40,32425,,,
35928,Female,23,5103,,,
35929,Male,60,24906,,,
35930,Female,24,15758,,,
35931,Male,22,29380,,,
35932,Male,22,13787,,,
35933,Male,49,13189,,,
35934,Female,55,20162,,,
35935,Male,63,10475,,,
35936,Male,61,11634,,,
35938,Female,20,11112,,,
35939,Female,36,3824,,,
35940,Male,61,7332,,,
35941,Male,18,22934,,,
35942,Female,26,20523,,,
35944,Female,21,14704,,,
35945,Female,43,17690,,,
35946,Female,29,15303,,,
35947,Female,19,9084,,,
35948,Female,27,3001,,,
35949,Male,39,17938,,,
35951,Male,19,22285,,,
35952,Male,61,25943,,,
35953,Male,37,8881,,,
35954,Female,22,8163,,,
35955,Female,62,23864,,,
35958,Female,18,10976,,,
35959,Male,27,7106,,,
35960,Male,49,18658,,,
35961,Female,21,22749,,,
35962,Male,36,16601,,,
35963,Male,49,17883,,,
35964,Female,36,21892,,,
35965,Male,25,4849,,,
35966,Male,34,3499,,,
35967,Male,45,20944,,,
35968,Male,60,15937,,,
35972,Female,33,4523,,,
35975,Female,37,7866,,,
35976,Male,23,24905,,,
35979,Male,19,16997,,,
35980,Female,55,24817,,,
35981,Female,39,10483,,,
35982,Female,30,7391,,,
35983,Female,40,9668,,,
35984,Female,19,7406,,,
35985,Male,29,2708,,,
35986,Female,26,20397,,,
35987,Male,39,20329,,,
35988,Male,39,8121,,,
35989,Female,57,4025,,,
35990,Female,45,4230,,,
35991,Female,19,16112,,,
35992,Female,35,23227,,,
35994,Male,30,13015,,,
35995,Female,21,24494,,,
35996,Male,44,17817,,,
35997,Male,28,4823,,,
35998,Male,62,16682,,,
35999,Male,63,21473,,,
36001,Female,56,6025,,,
36002,Female,22,31260,,,
36003,Female,30,24782,,,
36004,Male,32,17632,,,
36005,Female,24,12060,,,
36006,Female,46,8061,,,
36007,Male,33,3057,,,
36008,Female,39,24875,,,
36009,Female,23,19090,,,
36010,Male,41,22084,,,
36011,Male,24,10375,,,
36012,Female,36,7549,,,
36013,Male,27,2277,,,
36014,Male,22,28246,,,
36015,Female,35,17184,,,
36016,Female,25,21614,,,
36017,Female,32,18488,,,
36018,Male,37,19293,,,
36019,Male,39,10332,,,
36020,Male,18,18524,,,
36022,Female,27,20859,,,
36023,Female,37,20466,,,
36024,Female,40,16712,,,
36025,Female,58,7568,,,
36026,Male,30,8591,,,
36027,Male,35,16881,,,
36028,Female,19,10819,,,
36029,Male,25,10899,,,
36030,Male,18,7558,,,
36031,Male,29,5110,,,
36032,Male,38,16989,,,
36033,Female,57,15403,,,
36034,Female,23,20509,,,
36035,Male,21,17429,,,
36036,Female,18,4872,,,
36037,Female,37,15753,,,
36038,Female,19,17663,,,
36039,Female,31,23978,,,
36040,Male,37,21935,,,
36041,Female,36,2714,,,
36042,Male,35,9237,,,
36043,Female,62,2564,,,
36044,Male,63,22167,,,
36045,Female,19,3412,,,
36046,Male,65,3369,,,
36047,Male,20,6854,,,
36049,Female,65,5153,,,
36050,Male,20,12068,,,
36051,Male,62,6079,,,
36052,Male,21,2962,,,
36053,Female,33,8748,,,
36054,Male,64,11603,,,
36055,Female,36,23367,,,
36056,Female,59,9200,,,
36057,Female,31,4803,,,
36058,Female,38,21103,,,
36059,Female,49,22430,,,
36060,Male,36,14068,,,
36061,Female,22,14938,,,
36062,Female,19,16453,,,
36063,Male,22,32878,,,
36064,Female,22,30964,,,
36065,Male,30,9986,,,
36066,Female,34,20512,,,
36067,Male,47,15984,,,
36068,Female,33,15847,,,
36069,Female,34,14594,,,
36070,Female,33,17510,,,
36071,Female,47,34876,,,
36072,Male,22,15193,,,
36073,Female,29,13128,,,
36074,Male,25,6057,,,
36075,Male,62,17739,,,
36076,Female,30,33813,,,
36077,Male,20,31902,,,
36078,Male,26,27710,,,
36079,Male,27,8497,,,
36080,Female,35,3318,,,
36081,Female,59,2994,,,
36082,Male,63,23917,,,
36083,Male,24,24678,,,
36084,Female,55,13463,,,
36085,Female,33,7222,,,
36086,Male,25,24509,,,
36087,Female,29,4126,,,
36088,Male,49,12084,,,
36089,Female,34,21473,,,
36090,Male,51,20936,,,
36091,Male,23,22364,,,
36092,Male,30,20673,,,
36093,Male,33,16616,,,
36094,Male,53,20318,,,
36095,Male,55,6160,,,
36096,Female,27,3491,,,
36097,Male,22,7905,,,
36098,Male,55,21147,,,
36099,Male,20,10360,,,
36100,Male,51,17582,,,
36101,Female,26,20137,,,
36102,Female,30,4851,,,
36103,Male,34,18232,,,
36104,Female,39,6908,,,
36105,Male,37,7304,,,
36106,Male,21,6513,,,
36107,Male,21,21587,,,
36108,Female,48,7373,,,
36109,Male,30,2572,,,
36110,Female,18,4674,,,
36111,Female,28,20122,,,
36112,Male,44,6490,,,
36113,Male,48,32884,,,
36114,Male,56,12051,,,
36115,Female,29,7578,,,
36116,Male,45,20812,,,
36117,Male,51,7601,,,
36118,Male,21,31036,,,
36119,Female,25,14226,,,
36120,Male,31,7506,,,
36121,Female,27,6818,,,
36122,Female,34,5526,,,
36123,Male,37,13388,,,
36124,Female,61,17718,,,
36125,Male,26,9243,,,
36126,Female,33,15896,,,
36127,Female,34,12253,,,
36128,Male,38,3037,,,
36129,Female,62,16456,,,
36132,Male,22,13186,,,
36134,Male,45,19281,,,
36135,Male,46,12738,,,
36136,Male,18,4118,,,
36137,Male,22,7840,,,
36138,Male,62,12221,,,
36139,Female,18,3432,,,
36140,Male,62,19108,,,
36141,Female,21,14944,,,
36142,Male,50,13703,,,
36143,Female,37,13350,,,
36144,Male,28,18199,,,
36145,Male,30,20565,,,
36146,Male,35,10131,,,
36147,Male,28,3805,,,
36148,Male,35,6849,,,
36149,Male,35,3191,,,
36150,Male,31,20392,,,
36151,Male,37,23916,,,
36152,Female,31,13691,,,
36153,Male,47,12306,,,
36154,Male,44,3983,,,
36155,Female,18,26937,,,
36156,Male,23,19528,,,
36157,Female,29,6440,,,
36158,Male,36,13165,,,
36159,Male,52,11739,,,
36160,Female,57,10684,,,
36161,Male,49,18846,,,
36162,Female,34,16577,,,
36164,Male,18,13294,,,
36165,Female,36,9285,,,
36166,Female,59,4753,,,
36167,Female,39,3769,,,
36168,Male,38,11972,,,
36169,Male,24,24357,,,
36170,Female,53,12499,,,
36171,Male,25,7905,,,
36172,Male,35,22505,,,
36173,Male,23,12488,,,
36174,Male,21,12748,,,
36175,Female,54,24848,,,
36176,Male,22,22482,,,
36178,Male,25,23633,,,
36179,Male,46,19855,,,
36180,Male,29,17062,,,
36181,Female,49,18548,,,
36182,Female,22,15133,,,
36183,Male,22,8706,,,
36184,Female,58,10089,,,
36185,Female,44,9273,,,
36187,Female,33,11486,,,
36188,Male,39,21460,,,
36189,Female,41,4444,,,
36190,Male,65,14767,,,
36191,Female,26,17356,,,
36192,Male,21,4563,,,
36193,Female,19,23474,,,
36194,Female,42,13994,,,
36195,Male,19,14503,,,
36196,Male,31,15857,,,
36197,Female,35,24454,,,
36198,Female,28,4049,,,
36199,Female,40,27818,,,
36200,Male,21,23913,,,
36201,Female,20,6071,,,
36202,Female,31,8454,,,
36203,Female,32,22917,,,
36204,Male,23,16457,,,
36205,Female,27,21758,,,
36206,Female,26,15026,,,
36207,Female,36,22017,,,
36208,Female,25,9325,,,
36209,Female,30,7526,,,
36210,Female,19,12316,,,
36211,Female,38,4913,,,
36212,Male,34,18833,,,
36213,Female,34,3199,,,
36214,Female,63,24557,,,
36215,Female,22,4901,,,
36217,Female,54,5901,,,
36218,Male,30,21929,,,
36219,Male,24,2819,,,
36220,Male,36,31559,,,
36222,Female,57,21261,,,
36223,Female,21,5714,,,
36224,Male,21,8406,,,
36225,Male,28,15214,,,
36226,Male,25,6447,,,
36227,Male,31,3695,,,
36228,Male,61,3618,,,
36229,Female,42,2634,,,
36230,Male,24,20974,,,
36231,Male,41,32704,,,
36232,Female,38,16189,,,
36233,Female,40,12312,,,
36234,Male,32,2696,,,
36235,Female,61,7962,,,
36236,Female,46,16205,,,
36237,Male,20,12482,,,
36238,Male,33,16097,,,
36239,Female,34,26310,,,
36240,Male,30,26863,,,
36241,Male,27,25718,,,
36242,Male,31,13669,,,
36243,Female,58,7927,,,
36244,Female,22,15124,,,
36245,Male,32,22501,,,
36246,Male,30,6192,,,
36247,Female,35,24904,,,
36248,Male,30,12014,,,
36249,Female,33,4840,,,
36250,Male,20,17601,,,
36252,Male,18,17229,,,
36253,Male,34,10039,,,
36254,Female,50,21754,,,
36255,Male,30,23227,,,
36256,Female,23,5473,,,
36257,Male,44,22806,,,
36258,Male,30,23676,,,
36259,Male,30,2489,,,
36260,Female,46,3214,,,
36261,Female,19,14853,,,
36262,Male,30,17403,,,
36263,Male,21,5213,,,
36264,Male,63,20683,,,
36265,Male,56,28856,,,
36267,Male,28,4007,,,
36268,Male,26,14384,,,
36269,Male,36,10029,,,
36270,Male,43,5636,,,
36271,Male,35,25252,,,
36272,Male,44,3346,,,
36273,Male,28,20073,,,
36274,Male,38,33353,,,
36275,Male,23,9653,,,
36276,Female,47,12727,,,
36278,Male,47,23223,,,
36279,Female,26,21736,,,
36280,Female,43,29360,,,
36281,Female,27,26752,,,
36282,Male,25,12531,,,
36283,Male,28,6122,,,
36284,Male,20,14579,,,
36285,Female,18,5292,,,
36286,Female,34,15168,,,
36287,Male,23,19670,,,
36288,Female,59,11118,,,
36289,Male,43,16877,,,
36290,Female,63,20739,,,
36291,Male,42,22527,,,
36292,Female,25,13687,,,
36293,Male,35,10857,,,
36294,Male,30,7896,,,
36296,Female,18,16560,,,
36297,Female,29,16205,,,
36299,Male,27,13476,,,
36300,Female,24,18908,,,
36301,Male,22,21599,,,
36302,Male,48,14707,,,
36303,Female,65,4455,,,
36304,Female,26,2401,,,
36305,Male,38,9137,,,
36306,Male,60,26588,,,
36307,Male,38,2953,,,
36308,Male,32,2682,,,
36309,Male,19,9377,,,
36310,Female,37,21009,,,
36311,Female,33,22542,,,
36312,Female,19,4366,,,
36313,Female,39,17965,,,
36314,Male,31,19677,,,
36315,Male,42,18868,,,
36316,Male,33,4618,,,
36317,Male,23,4572,,,
36318,Female,21,32921,,,
36319,Female,37,5096,,,
36320,Female,20,18424,,,
36321,Female,41,22529,,,
36322,Female,37,8378,,,
36323,Male,40,16074,,,
36324,Female,29,23984,,,
36325,Female,22,23635,,,
36326,Female,31,18316,,,
36327,Male,34,5885,,,
36328,Male,61,13161,,,
36329,Female,28,3961,,,
36330,Female,34,16962,,,
36331,Male,29,17711,,,
36332,Male,41,16537,,,
36333,Male,34,23776,,,
36334,Male,24,19974,,,
36335,Female,27,21516,,,
36336,Female,35,14742,,,
36337,Female,33,2906,,,
36338,Male,31,8617,,,
36339,Female,44,17275,,,
36340,Female,38,18375,,,
36341,Male,49,13809,,,
36342,Female,23,18928,,,
36343,Male,31,24023,,,
36344,Male,62,4678,,,
36345,Female,22,5800,,,
36346,Female,18,5937,,,
36347,Male,23,11327,,,
36348,Male,25,15740,,,
36349,Female,25,17084,,,
36350,Female,19,25925,,,
36351,Male,34,30990,,,
36352,Female,36,17637,,,
36353,Male,34,14557,,,
36354,Male,39,12593,,,
36355,Male,45,3178,,,
36356,Female,21,19706,,,
36357,Female,40,24891,,,
36358,Female,40,18627,,,
36359,Female,25,24526,,,
36360,Female,64,21661,,,
36362,Male,30,8436,,,
36363,Female,38,22731,,,
36364,Female,58,14958,,,
36366,Female,64,6758,,,
36367,Female,37,5620,,,
36368,Female,29,20558,,,
36369,Female,19,23837,,,
36370,Female,21,20718,,,
36371,Female,43,17540,,,
36372,Male,30,14771,,,
36373,Female,38,23545,,,
36374,Male,29,8236,,,
36375,Male,40,20463,,,
36376,Male,45,2241,,,
36377,Female,36,7747,,,
36378,Male,18,31596,,,
36379,Female,47,3609,,,
36380,Female,20,7397,,,
36381,Male,22,13318,,,
36382,Male,34,7978,,,
36384,Female,18,3137,,,
36385,Female,26,34141,,,
36386,Female,29,4790,,,
36387,Female,28,4267,,,
36388,Male,25,10305,,,
36389,Female,45,6339,,,
36390,Male,59,10157,,,
36392,Male,22,23026,,,
36393,Female,34,21578,,,
36394,Male,48,14655,,,
36395,Female,64,7705,,,
36396,Male,31,19842,,,
36398,Female,53,9626,,,
36399,Male,52,20574,,,
36400,Male,33,14039,,,
36401,Male,40,10481,,,
36404,Male,56,12861,,,
36405,Male,35,33827,,,
36406,Female,38,2218,,,
36407,Female,20,8056,,,
36408,Female,29,19749,,,
36409,Female,59,5900,,,
36411,Female,38,34298,,,
36412,Female,41,9022,,,
36413,Male,26,24114,,,
36414,Female,29,10148,,,
36415,Female,32,20930,,,
36416,Male,64,9476,,,
36417,Female,53,19949,,,
36419,Female,27,2660,,,
36420,Male,18,11571,,,
36421,Male,29,24778,,,
36422,Male,32,14701,,,
36423,Male,34,17066,,,
36425,Female,29,27493,,,
36426,Male,36,24818,,,
36427,Male,20,6853,,,
36428,Male,20,19694,,,
36429,Male,41,6938,,,
36430,Female,62,6461,,,
36431,Male,24,8344,,,
36432,Female,28,3919,,,
36433,Male,48,21924,,,
36434,Male,25,23393,,,
36435,Male,35,21065,,,
36436,Male,27,12073,,,
36437,Female,33,13303,,,
36438,Male,36,17977,,,
36439,Male,31,17638,,,
36440,Male,26,8623,,,
36441,Male,29,9475,,,
36442,Male,48,24844,,,
36443,Female,29,23596,,,
36444,Male,54,12668,,,
36445,Female,28,13822,,,
36447,Male,40,21692,,,
36448,Male,38,17460,,,
36449,Male,52,17116,,,
36450,Male,19,14314,,,
36451,Male,59,13304,,,
36452,Female,52,3592,,,
36453,Female,38,2881,,,
36454,Male,23,12004,,,
36456,Male,29,12815,,,
36457,Male,39,9674,,,
36458,Male,57,19571,,,
36459,Female,48,3252,,,
36460,Male,35,16740,,,
36461,Male,38,16588,,,
36462,Male,43,32599,,,
36463,Female,21,18570,,,
36464,Male,59,4093,,,
36465,Male,45,22582,,,
36466,Male,21,19273,,,
36467,Female,55,22328,,,
36468,Male,19,10551,,,
36469,Male,43,14385,,,
36470,Male,19,32554,,,
36471,Male,32,8145,,,
36472,Male,37,4819,,,
36473,Female,35,14981,,,
36474,Female,32,7416,,,
36475,Male,52,13032,,,
36476,Male,29,14731,,,
36477,Female,65,24141,,,
36478,Male,27,7434,,,
36479,Female,53,2547,,,
36480,Female,38,13818,,,
36481,Male,27,20762,,,
36482,Female,30,19851,,,
36483,Female,19,7018,,,
36484,Male,50,9952,,,
36485,Male,40,17802,,,
36486,Male,39,22140,,,
36487,Female,32,5849,,,
36488,Female,27,17644,,,
36489,Male,31,2896,,,
36490,Male,21,5318,,,
36491,Male,50,17040,,,
36492,Female,36,3242,,,
36493,Male,31,22592,,,
36494,Male,25,30103,,,
36495,Female,59,19847,,,
36496,Male,24,5104,,,
36498,Female,41,16902,,,
36499,Male,18,2569,,,
36500,Male,33,27949,,,
36502,Male,34,2993,,,
36503,Female,23,13072,,,
36504,Male,21,28982,,,
36505,Female,63,5869,,,
36506,Female,34,23053,,,
36507,Male,19,22051,,,
36508,Female,20,19638,,,
36510,Male,44,7559,,,
36511,Male,33,26349,,,
36512,Male,27,8266,,,
36513,Male,25,6292,,,
36515,Female,39,10550,,,
36516,Female,59,21990,,,
36517,Female,23,24328,,,
36518,Female,52,15618,,,
36519,Male,31,24922,,,
36520,Male,22,17758,,,
36521,Male,34,6221,,,
36522,Male,18,12133,,,
36523,Female,25,11121,,,
36524,Female,39,15501,,,
36525,Male,34,11042,,,
36526,Female,31,14955,,,
36527,Female,35,18635,,,
36528,Male,47,21843,,,
36529,Female,37,32196,,,
36530,Female,36,27351,,,
36531,Male,21,10906,,,
36532,Male,30,2523,,,
36533,Female,39,4095,,,
36535,Male,27,18262,,,
36536,Female,26,7404,,,
36537,Female,34,24359,,,
36538,Male,64,9053,,,
36539,Female,28,17114,,,
36540,Male,62,7090,,,
36541,Female,36,28734,,,
36543,Female,32,9856,,,
36544,Female,49,3196,,,
36545,Male,30,11152,,,
36546,Male,51,15804,,,
36547,Female,18,5633,,,
36548,Male,65,21768,,,
36549,Female,24,9714,,,
36550,Male,62,2312,,,
36551,Male,32,12496,,,
36552,Male,54,18477,,,
36553,Male,22,17824,,,
36554,Female,34,14398,,,
36555,Male,32,2495,,,
36556,Female,33,28360,,,
36557,Female,20,6157,,,
36558,Female,18,21556,,,
36559,Female,19,14783,,,
36560,Female,24,14912,,,
36561,Male,23,9302,,,
36562,Male,28,24113,,,
36563,Female,36,4080,,,
36564,Female,23,33685,,,
36565,Female,40,6452,,,
36566,Female,39,17813,,,
36567,Female,36,2080,,,
36568,Male,23,11948,,,
36569,Female,28,26419,,,
36570,Male,22,23507,,,
36571,Female,18,5516,,,
36572,Female,51,15619,,,
36574,Male,48,12509,,,
36575,Female,20,5808,,,
36576,Male,18,3279,,,
36577,Female,37,11503,,,
36579,Male,24,14217,,,
36580,Female,27,13454,,,
36581,Female,37,2072,,,
36582,Female,24,21605,,,
36583,Female,39,31569,,,
36584,Male,22,11937,,,
36585,Female,36,20645,,,
36586,Female,23,22470,,,
36587,Female,57,12464,,,
36588,Female,37,21221,,,
36589,Female,54,7850,,,
36590,Female,30,19203,,,
36591,Male,18,8977,,,
36592,Male,20,15388,,,
36593,Female,48,9719,,,
36594,Male,27,11676,,,
36595,Female,39,15331,,,
36596,Male,40,5220,,,
36597,Female,26,7582,,,
36599,Male,38,7600,,,
36600,Female,34,18692,,,
36601,Female,18,4519,,,
36602,Male,44,29416,,,
36603,Female,53,9501,,,
36604,Female,31,4172,,,
36605,Male,22,19750,,,
36607,Male,30,9838,,,
36608,Male,38,2047,,,
36609,Male,46,22827,,,
36612,Female,39,13538,,,
36613,Male,29,27982,,,
36614,Female,29,19526,,,
36615,Male,28,9002,,,
36616,Female,63,24167,,,
36617,Female,30,10369,,,
36618,Male,30,14624,,,
36619,Female,39,5302,,,
36620,Male,42,10442,,,
36621,Female,43,14744,,,
36622,Male,25,21101,,,
36623,Female,39,5440,,,
36624,Male,41,6541,,,
36625,Female,47,18323,,,
36627,Male,18,17000,,,
36628,Male,31,23689,,,
36630,Female,32,11070,,,
36631,Male,50,15824,,,
36632,Male,31,4159,,,
36633,Female,40,7051,,,
36634,Male,33,32327,,,
36636,Male,24,14234,,,
36637,Male,34,7125,,,
36638,Male,27,2780,,,
36639,Male,30,14448,,,
36642,Female,25,6471,,,
36643,Male,22,4270,,,
36644,Female,22,12657,,,
36646,Female,38,30865,,,
36647,Female,39,27452,,,
36648,Male,39,2543,,,
36649,Female,37,33726,,,
36650,Female,30,3102,,,
36651,Male,33,25324,,,
36652,Female,33,13013,,,
36653,Male,27,11576,,,
36654,Male,38,12262,,,
36655,Male,60,10164,,,
36656,Female,36,22865,,,
36657,Female,18,19124,,,
36658,Female,37,28907,,,
36659,Male,19,20257,,,
36660,Male,59,3709,,,
36661,Female,32,16750,,,
36663,Female,22,13485,,,
36664,Male,28,18654,,,
36665,Male,24,19642,,,
